コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
3457,2023/06,83027000000,15395000000,15343000000,8570000000,17520000000,30162000000,784.62,18.5,49552000000,3176000000,3358000000,2195000000,112.19,14.3,2.64
3458,2023/07,138821000000,38477000000,37283000000,25979000000,360000000,51946000000,1314.4,27.7,52159000000,7147000000,6697000000,4387000000,149.39,11.41,3.16
3461,2023/09,3643789000,2290984000,2290088000,1179975000,27000000,676041000,339.15,62.9,2354185000,168076000,175419000,111871000,16.57,4.89,3.07
3464,2023/03,43441800000,9572150000,9390922000,8286477000,9833550000,10324565000,1302.76,21.8,37259570000,2919994000,2518586000,1576600000,215.92,16.65,3.63
3465,2023/03,199461283000,56528325000,51020359000,40878708000,79159885000,20604638000,3234.79,25.6,241879410000,19189419000,18467839000,11845842000,750.77,23.24,5.94
3467,2023/03,23099803000,5569173000,5569173000,4827917000,6410600000,3850197000,967.93,24.1,25849649000,2064386000,1871106000,1291498000,224.66,23.19,5.59
3469,2023/06,5277312000,2201703000,2201593000,1833219000,2153000,2525808000,639.47,41.6,8627015000,307139000,272751000,192507000,56.08,8.77,3.65
3474,2023/12,4557493000,1727972000,1541702000,1105097000,-,928960000,258.44,36.7,5598235000,-39053000,-64819000,-194169000,-29.97,-,-
3475,2023/10,53496876000,11608348000,11609879000,9463469000,14686221000,11061516000,403.17,21.7,22190489000,2141035000,1788354000,1030138000,35.79,8.87,1.93
3477,2023/03,8472062000,3361775000,3361775000,3102703000,3462000000,398157000,840.61,39.7,14114418000,388321000,336108000,235816000,58.97,7.01,2.78
3479,2023/02,72089000000,32868000000,32620000000,-2019000000,-,23507000000,785.69,45.5,50504000000,3575000000,3062000000,-4936000000,-118.27,-,-
3480,2023/10,66646883000,31043381000,30370902000,23319225000,50000000,20125981000,1479.6,46.5,63781335000,7187219000,7073974000,4775251000,227.41,15.39,7.17
3482,2023/12,75473000000,19293000000,18961000000,18874000000,382000000,36583000000,1152.43,25.1,28726000000,8249000000,7456000000,4883000000,301.45,25.75,6.47
3484,2023/03,12882388000,3195296000,3195296000,3153526000,-,-,187.7,24.8,13070402000,1212175000,1266301000,885507000,50.33,27.71,6.87
3486,2023/12,32047535000,8939516000,8929133000,7992634000,2628042000,8707854000,1116.64,27.9,41258887000,4586942000,4260665000,2878780000,360.75,32.24,8.98
3489,2023/03,20598033000,6879594000,6882256000,5640206000,493500000,8296436000,697.91,33.4,20968307000,2518071000,2301517000,1593140000,160.81,23.16,7.73
3490,2023/02,9073767000,1474623000,1474623000,973645000,887086000,4662182000,1540.18,16.3,9374746000,495291000,349065000,493412000,515.35,33.46,5.44
3491,2023/10,61352000000,20584000000,20559000000,989000000,10447000000,4496000000,559.42,33.5,146647000000,2211000000,-,1010000000,27.51,4.91,1.65
3494,2023/09,18741132000,4003972000,3979006000,1491914000,1083966000,8091610000,509.81,21.3,2808087000,382694000,160021000,142489000,18.2,3.57,0.76
3495,2023/09,14129111000,4642353000,4575668000,3930701000,1272000000,3704128000,1709.98,32.8,9324915000,856987000,854128000,653182000,241.87,14.09,4.62
3496,2023/09,3983032000,2575518000,2546866000,1874058000,-,58029000,432.82,64.1,8273705000,1282384000,1279921000,878897000,149.22,34.42,22.07
3497,2023/07,21724853000,4234364000,4234364000,1162312000,5465500000,6537420000,902.43,19.5,15989458000,1392495000,821376000,1162312000,260.61,27.45,5.35
3498,2023/08,43780204000,11681158000,11106627000,4145678000,6408176000,14867794000,1351.42,25.2,37282535000,4442703000,4119308000,2050691000,253.22,18.56,4.68
3501,2023/05,88151000000,34113000000,19458000000,11207000000,12841000000,7438000000,2274.8,32.7,94828000000,1294000000,1575000000,320000000,25.24,1.11,0.36
3504,2023/03,64849724000,49671409000,50312513000,51000656000,-,7950000000,3205.12,76.6,12105170000,1515626000,3192418000,2968918000,191.57,5.98,4.58
3512,2023/03,23589504000,18213910000,15929884000,12673478000,1600000000,-,946.58,75.5,10399766000,824513000,1055846000,750103000,39.89,4.21,3.18
3513,2023/03,26643000000,19515000000,17873000000,12593000000,860000000,-,4258.17,73.2,13344000000,800000000,1044000000,833000000,181.95,4.27,3.13
3521,2023/03,6108651000,4632711000,4613701000,280628000,-,788848000,175.1,75.8,1407526000,-403000,-7419000,51049000,1.93,1.1,0.84
3524,2023/04,28223134000,6461775000,6384768000,4513497000,7704571000,7594785000,2427.38,22.3,19300411000,275667000,496799000,50789000,19.58,0.81,0.18
3526,2023/03,51552000000,18452000000,17857000000,7985000000,2254000000,6429000000,3065.72,35.7,65624000000,2152000000,2796000000,1017000000,169.35,5.52,1.97
3529,2023/03,40688000000,30932000000,26728000000,-2076000000,-,909000000,1930.36,76,20503000000,-2131000000,-1583000000,-1215000000,-75.82,-,-
3536,2023/08,17594380000,2079361000,2063821000,327334000,8340082000,3540490000,68.57,11.8,11064467000,183208000,33424000,1030000,0.03,0.05,0.01
3537,2023/03,14798019000,7370220000,4539890000,4296241000,650000000,-,2172.26,49.8,24529038000,488215000,673545000,484559000,141.83,6.57,3.27
3538,2023/06,23644787000,9746309000,9746309000,8435624000,1600000000,3818166000,1005.48,41.2,44115675000,1867306000,1943923000,1302460000,135.45,13.36,5.51
3539,2023/07,65571000000,39416000000,38881000000,34275000000,3536000000,4320000000,1462.94,59.5,154815000000,7242000000,7417000000,4416000000,165.52,11.31,6.73
3540,2023/12,41506000000,20139000000,20088000000,20079000000,17100000000,64000000,401.17,48.3,45628000000,2989000000,3295000000,2082000000,41.64,10.38,5.02
3541,2023/08,2418139000,923752000,923752000,24866000,48354000,285796000,41.95,38.2,5735203000,36517000,46744000,24866000,1.13,2.69,1.03
3542,2023/03,7151450000,5304393000,5308091000,3459597000,-,-,505.3,74.2,16973424000,338303000,364634000,120443000,11.49,2.27,1.68
3543,2023/02,100045000000,40619000000,40543000000,26895000000,1941000000,10143000000,878.37,40.5,37836000000,8024000000,-,5424000000,117.59,13.38,5.42
3544,2023/05,43027000000,8834000000,8822000000,6019000000,5500000000,10740000000,632.15,20.3,87481000000,299000000,327000000,87000000,6.3,1,0.2
3546,2023/02,82493000000,29651000000,28426000000,13974000000,4925000000,11378000000,944.02,34.5,149191000000,5393000000,5917000000,2707000000,89.76,9.52,3.28
3547,2023/11,7009532000,2215615000,2206884000,1438924000,373344000,777374000,240.14,31.5,14072548000,763494000,833358000,357886000,38.95,16.22,5.11
3548,2023/02,37245000000,22085000000,18667000000,3036000000,2000000000,3000000000,541.96,52.4,58842000000,2150000000,1211000000,243000000,6.75,1.24,0.65
3549,2023/05,274301000000,98546000000,98465000000,95134000000,-,69106000000,1041.2,35.9,378874000000,15296000000,19129000000,12326000000,130.3,12.51,4.49
3550,2023/02,3799541000,2564415000,2564415000,1770830000,-,556668000,182.78,67.5,3709366000,-256813000,-245092000,-228786000,-16.32,-,-
3551,2023/03,57627935000,23213484000,17022186000,10384793000,13589244000,6305000000,2738.54,39.8,41552514000,755356000,1043028000,519890000,61.96,2.27,0.9
3553,2023/03,52951000000,34530000000,32246000000,29054000000,342000000,-,1389.81,63.3,45792000000,237000000,591000000,347000000,14.4,1.04,0.66
3556,2023/09,14785200000,2047893000,2138998000,-72113000,1752000000,4870131000,159.51,13.6,11055629000,73744000,128584000,-352280000,-28.38,-,-
3557,2023/02,4214778000,-743302000,-764563000,-2882858000,-,3268160000,-221.35,-18.1,5349931000,-1086810000,-888808000,-1287953000,-380.97,-,-
3558,2023/02,9972209000,5933881000,5868795000,2752434000,-,544000000,527.1,58.9,10464483000,991248000,963944000,1258432000,112.17,21.44,12.62
3559,2023/03,1526747000,1231208000,1231156000,1106322000,-,-,267.46,80.6,2015003000,182944000,182087000,92902000,19.52,7.55,6.08
3560,2023/08,5847553000,4200299000,4091773000,3402954000,-,-,1810.44,71.8,6818424000,589670000,584757000,411910000,177.57,9.81,7.04
3561,2023/03,17477661000,7640101000,7231279000,1261541000,2500000000,1736667000,254.77,43.7,26116157000,2281248000,2321703000,1628442000,57.05,21.31,9.32
3562,2023/02,7936803000,3561232000,3486687000,2371631000,-,1045311000,523.43,44,13308392000,1150320000,1143121000,911882000,138.68,26.09,11.49
3563,2023/09,351619000000,72659000000,72268000000,53787000000,24007000000,64952000000,624.69,20.1,301747000000,11001000000,-,8045000000,69.54,11.13,2.29
3565,2023/01,3897415000,2639473000,2612413000,2373553000,-,-,198.53,67.6,6315319000,603453000,617663000,439839000,32.9,16.7,11.29
3566,2023/12,4069418000,3052111000,3052111000,2332038000,-,-,305.66,75,7453309000,497924000,514005000,354257000,35.46,11.61,8.71
3569,2023/03,167795000000,105785000000,95167000000,75669000000,2061000000,8563000000,1951.13,62.3,132364000000,12831000000,15345000000,11023000000,205.41,10.55,6.57
3571,2023/03,14413275000,10568022000,9896255000,6793034000,-,109999000,830.4,73.3,9826143000,-547437000,-297580000,-723432000,-56.84,-,-
3577,2023/03,13938105000,7316382000,6371898000,1373765000,1380000000,1390000000,1973.41,44.7,13057451000,51863000,189710000,-100914000,-31.78,-,-
3580,2023/03,47548000000,35878000000,34754000000,29014000000,-,-,893.77,75.2,35438000000,1605000000,1683000000,1118000000,27.85,3.13,2.35
3583,2023/03,9328014000,5833431000,5687410000,3435330000,-,1517112000,2100.85,62.5,5315220000,623125000,639434000,469191000,169.17,8.04,5.03
3591,2023/03,285659000000,213482000000,210197000000,151779000000,5000000000,3084000000,3623.29,73.6,188592000000,-3490000000,-,-1643000000,-27.44,-,-
3593,2023/03,102180000000,83678000000,78974000000,91142000000,-,5668000000,3446.68,81.8,38981000000,6634000000,6653000000,4316000000,177.93,5.16,4.22
3597,2023/06,42290797000,37101003000,35737416000,30929421000,-,-,12870.61,87.7,17742268000,3088572000,3591752000,2455317000,851.75,6.62,5.81
3598,2023/03,12279283000,3890810000,3897551000,-1492621000,3750611000,1172721000,273.4,31.5,11397464000,-101396000,-79408000,468649000,33.08,12.1,3.82
3600,2023/03,10917772000,9464054000,7642493000,6057393000,-,-,6347.89,80,5742019000,-208297000,-124255000,-188984000,-137.28,-,-
3604,2023/03,19510083000,7307714000,6097238000,4140288000,1000000000,2461263000,1146.87,34.1,30403907000,692173000,824906000,747405000,128.96,11.24,3.83
3607,2023/08,11898842000,3695726000,3438487000,1670853000,1575000000,2963484000,414.71,31.1,11521559000,553496000,617016000,562006000,63.18,15.21,4.72
3608,2023/02,135427000000,98878000000,93953000000,56052000000,17000000,5010000000,1168.67,72.7,154456000000,2329000000,3859000000,3063000000,35.21,3.11,2.26
3611,2023/03,59295000000,32305000000,25052000000,22456000000,6452000000,6164000000,2950.72,49.7,62778000000,67000000,3202000000,1676000000,170.29,5.69,2.83
3612,2023/03,251421000000,89229000000,82420000000,50858000000,42549000000,36012000000,2426.2,32.8,214246000000,11686000000,-,5686000000,167.55,6.9,2.26
3622,2023/03,3176917000,2651614000,2651614000,1428851000,-,-,378.86,83.5,3919472000,281184000,280393000,200225000,28.61,7.55,6.3
3623,2023/12,21291573000,2613584000,2501095000,1328097000,-,-,397.67,11.7,3782637000,466040000,464149000,300064000,47.71,12,1.41
3624,2023/09,1422460000,854087000,844539000,-102421000,-,-,79.57,59.5,2144815000,-98874000,-100621000,-102421000,-9.63,-,-
3625,2023/06,4032808000,2166279000,2148083000,88175000,600000000,2265000,305.71,53.7,5770316000,173251000,186006000,-48707000,-6.87,-,-
3626,2023/03,462320000000,309226000000,290120000000,247263000000,11990000000,4052000000,1227.43,64.2,508400000000,62328000000,63204000000,55461000000,227.1,18.67,12
3627,2023/02,8021890000,5593965000,5412304000,1794478000,-,792196000,474.68,69.1,8659226000,180578000,386491000,262874000,22.45,4.74,3.28
3628,2023/06,6390448000,4025623000,3883451000,-138576000,450000000,410000000,306.94,60.8,4410484000,-498498000,-599747000,-664861000,-53.33,-,-
3632,2023/06,124806000000,92549000000,90319000000,93690000000,-,-,539.35,73.7,75440000000,12498000000,13086000000,9278000000,54.07,10.08,7.43
3633,2023/12,10874988000,1811168000,1733370000,1608281000,-,-,343.22,16.7,10903608000,-340988000,-246730000,-628787000,-119.16,-,-
3634,2023/03,1037381000,813047000,775151000,-26888000,-,-,316.02,74.7,994611000,-30122000,-29864000,-26888000,-10.96,-,-
3635,2023/03,210889000000,142684000000,149251000000,145046000000,-,-,450.72,67.4,78417000000,39133000000,39899000000,30935000000,98.2,21.76,14.67
3636,2023/09,118009000000,74385000000,63371000000,54520000000,-,-,4137.73,55.8,122126000000,8688000000,10002000000,6287000000,392.23,9.55,5.33
3639,2023/06,2954331000,2162499000,2108833000,-257972000,30000000,105681000,335.95,73,4257612000,-84840000,-63598000,-39154000,-6.1,-,-
3640,2023/03,20179428000,8921040000,8812759000,8172528000,2652000000,1294000000,1775.89,44.1,17804937000,2503422000,2507109000,1611829000,321.46,18.1,7.99
3641,2023/03,13395000000,9431000000,9292000000,9738000000,-,-,1018.06,69.9,18626000000,425000000,537000000,657000000,71.65,7.02,4.9
3645,2023/05,3467360000,1929020000,1890097000,1710467000,680480000,82622000,211.94,55.3,4500846000,379650000,431749000,116181000,12.97,6.06,3.35
3646,2023/03,3152947000,2487974000,2487974000,2498077000,-,90840000,513.25,78.9,3206085000,105084000,104496000,89827000,17.04,3.61,2.85
3647,2023/08,2140107000,1531865000,1531865000,24011000,-,53278000,90.96,71.6,1187284000,-255577000,-269767000,-488081000,-28.98,-,-
3648,2023/03,20123931000,13440787000,12674558000,10872578000,-,-,761.23,66.8,21066308000,873930000,910907000,682481000,38.42,5.08,3.39
3649,2023/12,5934285000,4845360000,4844223000,5157662000,-,-,188.67,81.5,5191735000,1496570000,1527453000,1059140000,41.31,21.89,17.85
3652,2023/03,3842109000,3124151000,3120161000,-575090000,-,-,993.3,81.3,2322112000,27059000,28814000,22569000,7.17,0.72,0.59
3653,2023/10,3707458000,3148866000,3034800000,-110787000,-,-,613.93,84.9,2383343000,-244356000,-192951000,-300183000,-58.53,-,-
3655,2023/06,6516266000,4895546000,4894950000,4801394000,-,-,227.98,75.1,9797938000,680650000,752401000,515083000,23.72,10.52,7.9
3656,2023/12,17754928000,11709295000,11282179000,1009094000,-,1810632000,282.21,64.3,10717075000,-1218681000,-852680000,-1819661000,-44.98,-,-
3657,2023/01,27459716000,17693150000,17325035000,14409137000,3005970000,475453000,473.76,64.4,39929250000,2724359000,2689112000,795111000,21.18,4.5,2.9
3659,2023/12,1098103000000,906575000000,896267000000,707227000000,-,-,1064.9,81.6,423356000000,134745000000,-,70609000000,82.89,7.88,6.43
3660,2023/06,24301000000,10690000000,9038000000,-708000000,500000000,2906000000,131.38,41.6,42890000000,817000000,410000000,275000000,3.69,2.72,1.13
3661,2023/03,16442000000,6657000000,6589000000,2656000000,-,-,170.48,37.5,15936000000,2074000000,2068000000,1093000000,30.23,17.73,6.65
3662,2023/07,13855000000,9704000000,8969000000,9161000000,-,-,522.99,70,27552000000,543000000,711000000,143000000,7.71,1.47,1.03
3663,2023/12,8551524000,6660116000,6495431000,3977650000,-,-,200.6,76.1,8091099000,1352788000,1404526000,626428000,18.47,9.63,7.33
3664,2023/12,2495876000,391923000,354692000,-971549000,200000000,982521000,7.96,14.2,3372189000,-428236000,-436856000,-380798000,-8.53,-,-
3665,2023/01,12684755000,10145475000,10095195000,10746507000,-,-,253.77,79.7,6868805000,1136808000,1143091000,712574000,17.48,7.05,5.62
3666,2023/03,9867377000,6564373000,5071414000,5125198000,450000000,-,337.83,65.7,11025529000,1297748000,1356934000,901957000,46.84,13.91,9.14
3667,2023/12,1893395000,508544000,504779000,-7009271000,750000000,-,23.43,26.7,3508746000,-1206024000,-1265054000,-1374161000,-76.6,-,-
3668,2023/09,81464000000,76060000000,74526000000,66210000000,-,-,592.89,93.4,30806000000,2648000000,3066000000,1746000000,13.61,2.3,2.14
3670,2023/03,2927902000,1891207000,1888822000,1541454000,-,-,1578.86,64.6,4983375000,184363000,192751000,123121000,102.81,6.51,4.21
3671,2023/12,6718729000,3219672000,3219672000,2474314000,1150000000,162060000,536.7,47.9,5260731000,581244000,626318000,452773000,75.53,14.06,6.74
3672,2023/09,1897599000,954066000,946847000,-1579971000,-,-,48.24,49.9,4387858000,-539083000,-522240000,-420604000,-23.23,-,-
3673,2023/12,36749771000,22486585000,22473492000,10057477000,-,-,253.08,61.2,15384879000,-1901902000,-,-1487036000,-16.76,-,-
3674,2023/09,7100239000,4630819000,3923081000,2381593000,1100000000,63350000,448.12,65.1,5145856000,304229000,341702000,17076000,1.62,0.37,0.24
3675,2023/06,14308489000,6088772000,6053841000,5320692000,393258000,2758918000,312.99,42,25094322000,1950962000,1879633000,1007009000,51,16.78,7.04
3676,2023/03,19581635000,9474520000,8283925000,9427957000,5106750000,-,395.65,45,36517693000,3000669000,3152548000,799550000,36.5,9.08,4.08
3677,2023/09,8589592000,6172563000,5734440000,5721211000,100000000,136666000,267.88,71.9,15327359000,1692248000,1716935000,1163025000,50.47,18.84,13.54
3678,2023/02,50882000000,16772000000,15979000000,3933000000,903000000,4414000000,1082.64,32.8,101667000000,2393000000,2291000000,1057000000,68.35,6.33,2.08
3679,2023/03,30393000000,16073000000,16073000000,13776000000,3051000000,2178000000,154.55,52.9,18709000000,4180000000,-,2930000000,27.85,18.23,9.64
3680,2023/12,8490467000,6137394000,6137394000,804429000,132601000,639634000,391.28,72.3,4739514000,220434000,-,226603000,14.47,3.69,2.67
3681,2023/12,12329168000,746056000,-1090802000,-3220036000,3881217000,3847500000,25.62,5,11084673000,-156098000,-275470000,-5623183000,-231.68,-,-
3682,2023/03,4208056000,3341919000,3334972000,2556180000,-,-,501.76,79.4,2120306000,243492000,244587000,174765000,26.24,5.23,4.15
3683,2023/12,13053000000,7427000000,7355000000,4618000000,300000000,2186000000,659.6,56.3,15023000000,1040000000,1062000000,445000000,39.95,6.05,3.41
3686,2023/03,3183776000,2784790000,2518552000,-1973144000,-,-,62.63,83.6,2020801000,-344623000,-336880000,-582318000,-13.71,-,-
3687,2023/09,8182573000,5825092000,5443736000,5663216000,-,493018000,175.32,68.9,7038276000,2086357000,2076548000,1447878000,45.01,25.67,17.69
3688,2023/12,49863000000,23833000000,22985000000,9021000000,-,-,935.04,47.2,24111000000,1301000000,1798000000,-2360000000,-93.78,-,-
3690,2023/09,3164568000,1983193000,1922732000,1282821000,250000000,141510000,309.12,61.4,3626276000,318932000,329476000,197019000,31.39,10.14,6.23
3691,2023/09,1688162000,525817000,490333000,-1084249000,378026000,57504000,136.56,29,665463000,-282162000,-179234000,-277018000,-77.15,-,-
3692,2023/03,2627637000,1749153000,1749153000,1624362000,-,-,221.14,66.6,1952752000,202956000,247404000,187279000,23.6,10.71,7.13
3694,2023/03,8219451000,6189309000,6113799000,5016817000,314550000,-,110.76,74.2,9277336000,1750121000,1634990000,962761000,17.49,15.79,11.71
3695,2023/12,2993556000,2047417000,2026299000,1380341000,-,-,1252.99,68.4,5117203000,440561000,428219000,307314000,188.23,15.01,10.27
3696,2023/12,25915085000,10045828000,9025991000,4719572000,3413000000,2314085000,804.7,35.4,24070608000,1118431000,1217970000,451148000,39.57,4.91,1.74
3697,2023/08,49530000000,29578000000,28809000000,17901000000,2470000000,1367000000,1646.85,58.5,88030000000,11565000000,12000000000,6245000000,354.51,21.57,12.61
3698,2023/09,5159044000,3550469000,3493177000,2266378000,-,-,672.43,68.1,2990991000,344882000,379259000,232583000,43.78,6.62,4.51
3708,2023/03,123347000000,78576000000,70967000000,58734000000,10065000000,10088000000,6061.9,58.5,84130000000,1640000000,4058000000,4130000000,345.45,5.73,3.35
3710,2023/09,5704699000,4660318000,4569439000,3959083000,-,32732000,908.06,81.2,3004958000,131000,67426000,-195857000,-38.4,-,-
3712,2023/09,6723238000,5496515000,5496515000,6400935000,-,-,1817.06,81.8,3528383000,1413693000,1398536000,964217000,288.17,17.54,14.34
3719,2023/12,1199204000,1104326000,1103120000,-263735000,-,-,45.13,91.4,671197000,1774000,2313000,-70555000,-2.98,-,-
3723,2023/09,10128316000,9532527000,9532527000,9049393000,-,-,927.32,94.1,2473584000,1328823000,1344387000,911343000,88.65,9.56,9
3726,2023/09,1643387000,518166000,515410000,-1216215000,300000000,144512000,63.88,31.4,2136884000,-214214000,-216931000,-272624000,-35.29,-,-
3727,2023/12,3273407000,2554641000,2548958000,603558000,100000000,-,115.06,77.9,3761038000,321356000,201886000,336036000,15.17,13.18,10.27
3733,2023/10,39916000000,31642861000,31510879000,30250525000,-,-,6052.69,79.3,33720497000,6516652000,6591856000,4864801000,930.35,15.37,12.19
3738,2023/03,246068000000,74887000000,73927000000,65892000000,-,1871000000,1333.26,30.2,453604000000,6994000000,11637000000,7938000000,142.3,10.67,3.23
3739,2023/03,1385950000,751915000,734672000,-975708000,201550000,65105000,56.42,53.4,1985899000,60007000,48991000,-115776000,-8.82,-,-
3741,2023/03,9185111000,7602832000,7555040000,6554359000,36000000,-,1492.76,82.8,7488985000,1215623000,1278655000,878831000,172.49,11.56,9.57
3744,2023/12,6706581000,1187961000,1157723000,-236541000,-,49500000,126.83,16.4,15889487000,-208713000,-15547000,-18880000,-2.18,-,-
3747,2023/09,1723920000,1331226000,1319170000,-1060799000,100000000,66600000,183.59,76.5,2011061000,199542000,1754000,36626000,5.1,2.78,2.12
3750,2023/03,14091635000,2656682000,2441106000,-596921000,500000000,7605855000,273.41,17.3,2144712000,-794359000,-862208000,-1059941000,-118.71,-,-
3753,2023/03,1656558000,569441000,583831000,-1815638000,57588000,187344000,60.22,34.4,3009477000,79385000,56781000,41287000,4.37,7.25,2.49
3758,2023/12,21145000000,9682000000,9340000000,762000000,1795000000,3255000000,426.39,44.9,22671000000,476000000,752000000,480000000,21.59,5.05,2.27
3760,2023/05,13492471000,5087668000,3192787000,1297734000,60000000,888000000,542.61,23.8,6963436000,243728000,213632000,2579462000,462.57,80.34,19.12
3762,2023/03,65691363000,23917531000,18970993000,13380739000,570000000,300000000,475.24,28.9,45950613000,5098400000,-,2950390000,73.91,15.55,4.49
3763,2023/03,8626574000,6679592000,6455646000,10351920000,-,-,525.5,75,6600264000,1630340000,1831008000,1299791000,96.53,20.09,15.07
3765,2023/12,168045000000,149495000000,126073000000,198415000000,-,-,2127.97,75.9,125315000000,27880000000,29308000000,16433000000,272.63,12.89,9.78
3766,2023/03,5924124000,4195734000,4172421000,3589601000,-,-,1231.4,70.8,9410562000,588684000,605562000,380993000,111.82,9.08,6.43
3768,2023/03,6677103000,5845533000,5211745000,3306001000,-,35160000,774.13,86.7,3744813000,565083000,552548000,360374000,47.6,6.23,5.4
3769,2023/09,292346818000,94804843000,92274336000,50768961000,20395000000,8955000000,1216.66,31.6,63119117000,20312237000,-,13475513000,177.68,14.6,4.61
3770,2023/04,6280976000,5749152000,5646716000,4318563000,-,-,473.32,91.5,4375993000,-362742000,-341690000,-469046000,-36.86,-,-
3771,2023/03,14181759000,9135592000,9116686000,8050238000,-,661036000,545.78,64.3,21556087000,2501504000,2515813000,1601559000,95.81,17.55,11.29
3772,2023/03,49904933000,15788318000,15783624000,13006037000,340000000,11721907000,868.98,31.6,14800539000,3814810000,3925178000,3733259000,213.65,23.65,7.48
3773,2023/03,14828392000,9707792000,10028536000,161689000,-,2680160000,625.63,65.2,5180063000,1080756000,1121637000,867799000,52.08,8.98,5.85
3774,2023/03,246318000000,119427000000,118242000000,51202000000,16828000000,3602000000,654.36,48,252708000000,27221000000,-,18852000000,104.34,15.94,7.65
3775,2023/12,2008224000,1331263000,902776000,-1011555000,-,52650000,257.64,65.5,2717784000,135951000,152027000,279406000,54.76,21.25,13.91
3776,2023/12,19478376000,11666623000,8067496000,656655000,500000000,2135562000,135.55,42.6,13243707000,-84687000,-152630000,99780000,1.63,1.2,0.51
3777,2023/12,3375113000,3124856000,3124234000,192786000,-,12792000,11.04,92.5,16999277000,205725000,169293000,153179000,0.56,4.9,4.54
3778,2023/03,26256109000,8486139000,8337228000,5847035000,320000000,2662253000,234.1,31.8,20622900000,1093053000,965830000,666551000,18.29,7.98,2.54
3779,2023/03,2821794000,627006000,525218000,-1268922000,-,311737000,45.31,18.6,1617004000,-63471000,-28172000,41288000,3.83,7.88,1.46
3782,2023/12,1754446000,937939000,935651000,-2126261000,-,-,19.39,53.5,944400000,-123861000,-127630000,-151714000,-3.14,-,-
3784,2023/12,22182000000,14829000000,13608921000,11954683000,175348000,24162000,817.54,63.4,33683000000,3427000000,3198000000,2088000000,123.7,14.84,9.41
3787,2023/03,2299117000,2204992000,2200327000,-1993024000,-,-,850.38,95.9,599395000,-53445000,-43356000,-46287000,-17.85,-,-
3788,2023/12,15693505000,8665473000,7337906000,6584312000,-,1260000000,749.9,55,17499962000,1289099000,1316237000,739693000,64.21,8.56,4.71
3791,2023/05,12542181000,6205655000,6120830000,3688922000,-,200000000,324.99,48.9,11163699000,991384000,999736000,766823000,40.66,12.51,6.11
3793,2023/03,12226397000,5631120000,5581111000,1967564000,100000000,1952750000,195.7,45.6,10800257000,2281354000,2192519000,1159125000,40.7,20.78,9.48
3796,2023/03,2357059000,1835094000,1835094000,627104000,-,-,265.9,77.9,2696814000,234567000,236432000,158150000,22.92,8.62,6.71
3798,2023/03,9564000000,7771000000,7495000000,6441000000,-,-,1365.32,78.4,8515000000,1727000000,1726000000,1233000000,224.46,16.44,12.89
3799,2023/03,11153265000,7807952000,7760566000,5894469000,-,-,971.15,70,19173708000,738806000,921505000,482797000,60.07,6.18,4.33
3800,2023/03,15135380000,11329805000,10887161000,8663201000,-,-,1501.17,74.9,11549179000,915934000,1132636000,752570000,99.81,6.64,4.97
3802,2023/03,1717589000,1299489000,1266937000,703055000,-,132223000,340.58,75.7,2216238000,203771000,220248000,170290000,44.71,13.1,9.91
3803,2023/03,706893000,358772000,348379000,92832000,106664000,-,177.94,50.7,546145000,-547000,-809000,50563000,25.08,14.09,7.15
3804,2023/10,6245623000,4093492000,4085331000,3125741000,-,313362000,639.33,65.5,4736844000,913933000,915080000,632700000,98.82,15.46,10.13
3807,2023/12,2093215000,289906000,541584000,-1060130000,109702000,-,6.27,13.7,961522000,-622620000,-537482000,-1591142000,-34.73,-,-
3808,2023/06,1744463000,-98562000,-71146000,-3791918000,460000000,-,-3.83,-5.7,146557000,-709993000,-799355000,-1066368000,-79.25,-,-
3810,2023/05,3338000000,2321000000,2105000000,-3951000000,-,38000000,184.03,64.4,4057000000,-1158000000,-1255000000,-1380000000,-126.96,-,-
3814,2023/09,1577296000,13363000,10727000,-1551852000,336634000,732485000,2.79,0.7,1780779000,56736000,32760000,104907000,29.66,956.92,6.65
3815,2023/08,2712227000,1345389000,1346325000,986491000,-,498018000,133.49,49.6,2073847000,58932000,49285000,35328000,3.51,2.63,1.3
3816,2023/07,5759163000,4783430000,4496609000,3868538000,-,79611000,1234.09,83.1,3005069000,503616000,515177000,329004000,84.92,6.88,5.71
3817,2023/03,42387000000,26016000000,22687000000,19153000000,386000000,-,2087.66,61.2,42864000000,6004000000,7201000000,879000000,71.11,3.39,2.07
3823,2023/08,1353949000,812665000,674426000,-2701505000,61121000,276087000,20.38,52.2,941143000,-243918000,-296957000,-347530000,-10.02,-,-
3824,2023/05,712686000,356182000,356182000,1455000,15000000,123480000,378.92,50,1747502000,18347000,17064000,8467000,9.01,2.38,1.19
3825,2023/03,19271000000,16826000000,16819000000,7629000000,-,-,141.74,87.3,32789000000,-1850000000,-1722000000,3267000000,27.32,19.42,16.95
3826,2023/02,3780088000,2869261000,2808017000,2173160000,-,-,262.81,75.9,4486027000,406848000,416189000,280103000,25.62,9.76,7.41
3830,2023/03,13232778000,6778500000,6761207000,7102595000,-,947734000,462.88,51.1,17868583000,2940653000,2900206000,1853599000,125.75,27.42,14.01
